(1, 1, 1, 1, 1, 1, 1)
(1, 1, 1, 4, 4, 4, 4)
(1, 1, 2, 1, 1, 1, 1)
(1, 1, 2, 1, 1, 1, 2)
(1, 1, 2, 1, 1, 1, 3)
(1, 1, 2, 1, 1, 1, 4)
(1, 1, 2, 1, 1, 2, 1)
(1, 1, 2, 1, 1, 2, 2)
(1, 1, 2, 1, 1, 2, 3)
(1, 1, 2, 1, 1, 2, 4)
(1, 1, 2, 1, 1, 3, 1)
(1, 1, 2, 1, 1, 3, 2)
(1, 1, 2, 1, 1, 3, 3)
(1, 1, 2, 1, 1, 3, 4)
(1, 1, 2, 1, 1, 4, 1)
(1, 1, 2, 1, 1, 4, 2)
(1, 1, 2, 1, 1, 4, 3)
(1, 1, 2, 1, 1, 4, 4)
(1, 1, 2, 1, 2, 1, 1)
(1, 1, 2, 1, 2, 1, 2)
(1, 1, 2, 1, 2, 1, 3)
(1, 1, 2, 1, 2, 1, 4)
(1, 1, 2, 1, 2, 2, 1)
(1, 1, 2, 1, 2, 2, 2)
(1, 1, 2, 1, 2, 2, 3)
(1, 1, 2, 1, 2, 2, 4)
(1, 1, 2, 1, 2, 3, 1)
(1, 1, 2, 1, 2, 3, 2)
(1, 1, 2, 1, 2, 3, 3)
(1, 1, 2, 1, 2, 3, 4)
(1, 1, 2, 1, 2, 4, 1)
(1, 1, 2, 1, 2, 4, 2)
(1, 1, 2, 1, 2, 4, 3)
(1, 1, 2, 1, 2, 4, 4)
(1, 1, 2, 1, 3, 1, 1)
(1, 1, 2, 1, 3, 1, 2)
(1, 1, 2, 1, 3, 1, 3)
(1, 1, 2, 1, 3, 1, 4)
(1, 1, 2, 1, 3, 2, 1)
(1, 1, 2, 1, 3, 2, 2)
(1, 1, 2, 1, 3, 2, 3)
(1, 1, 2, 1, 3, 2, 4)
(1, 1, 2, 1, 3, 3, 1)
(1, 1, 2, 1, 3, 3, 2)
(1, 1, 2, 1, 3, 3, 3)
(1, 1, 2, 1, 3, 3, 4)
(1, 1, 2, 1, 3, 4, 1)
(1, 1, 2, 1, 3, 4, 2)
(1, 1, 2, 1, 3, 4, 3)
(1, 1, 2, 1, 3, 4, 4)
(1, 1, 2, 1, 4, 1, 1)
(1, 1, 2, 1, 4, 1, 2)
(1, 1, 2, 1, 4, 1, 3)
(1, 1, 2, 1, 4, 1, 4)
(1, 1, 2, 1, 4, 2, 1)
(1, 1, 2, 1, 4, 2, 2)
(1, 1, 2, 1, 4, 2, 3)
(1, 1, 2, 1, 4, 2, 4)
(1, 1, 2, 1, 4, 3, 1)
(1, 1, 2, 1, 4, 3, 2)
(1, 1, 2, 1, 4, 3, 3)
(1, 1, 2, 1, 4, 3, 4)
(1, 1, 2, 1, 4, 4, 1)
(1, 1, 2, 1, 4, 4, 2)
(1, 1, 2, 1, 4, 4, 3)
(1, 1, 2, 1, 4, 4, 4)
(1, 1, 2, 2, 1, 1, 1)
(1, 1, 2, 2, 1, 1, 2)
(1, 1, 2, 2, 1, 1, 3)
(1, 1, 2, 2, 1, 1, 4)
(1, 1, 2, 2, 1, 2, 1)
(1, 1, 2, 2, 1, 2, 2)
(1, 1, 2, 2, 1, 2, 3)
(1, 1, 2, 2, 1, 2, 4)
(1, 1, 2, 2, 1, 3, 1)
(1, 1, 2, 2, 1, 3, 2)
(1, 1, 2, 2, 1, 3, 3)
(1, 1, 2, 2, 1, 3, 4)
(1, 1, 2, 2, 1, 4, 1)
(1, 1, 2, 2, 1, 4, 2)
(1, 1, 2, 2, 1, 4, 3)
(1, 1, 2, 2, 1, 4, 4)
(1, 1, 2, 2, 2, 1, 1)
(1, 1, 2, 2, 2, 1, 2)
(1, 1, 2, 2, 2, 1, 3)
(1, 1, 2, 2, 2, 1, 4)
(1, 1, 2, 2, 2, 2, 1)
(1, 1, 2, 2, 2, 2, 2)
(1, 1, 2, 2, 2, 2, 3)
(1, 1, 2, 2, 2, 2, 4)
(1, 1, 2, 2, 2, 3, 1)
(1, 1, 2, 2, 2, 3, 2)
(1, 1, 2, 2, 2, 3, 3)
(1, 1, 2, 2, 2, 3, 4)
(1, 1, 2, 2, 2, 4, 1)
(1, 1, 2, 2, 2, 4, 2)
(1, 1, 2, 2, 2, 4, 3)
(1, 1, 2, 2, 2, 4, 4)
(1, 1, 2, 2, 3, 1, 1)
(1, 1, 2, 2, 3, 1, 2)
(1, 1, 2, 2, 3, 1, 3)
(1, 1, 2, 2, 3, 1, 4)
(1, 1, 2, 2, 3, 2, 1)
(1, 1, 2, 2, 3, 2, 2)
(1, 1, 2, 2, 3, 2, 3)
(1, 1, 2, 2, 3, 2, 4)
(1, 1, 2, 2, 3, 3, 1)
(1, 1, 2, 2, 3, 3, 2)
(1, 1, 2, 2, 3, 3, 3)
(1, 1, 2, 2, 3, 3, 4)
(1, 1, 2, 2, 3, 4, 1)
(1, 1, 2, 2, 3, 4, 2)
(1, 1, 2, 2, 3, 4, 3)
(1, 1, 2, 2, 3, 4, 4)
(1, 1, 2, 2, 4, 1, 1)
(1, 1, 2, 2, 4, 1, 2)
(1, 1, 2, 2, 4, 1, 3)
(1, 1, 2, 2, 4, 1, 4)
(1, 1, 2, 2, 4, 2, 1)
(1, 1, 2, 2, 4, 2, 2)
(1, 1, 2, 2, 4, 2, 3)
(1, 1, 2, 2, 4, 2, 4)
(1, 1, 2, 2, 4, 3, 1)
(1, 1, 2, 2, 4, 3, 2)
(1, 1, 2, 2, 4, 3, 3)
(1, 1, 2, 2, 4, 3, 4)
(1, 1, 2, 2, 4, 4, 1)
(1, 1, 2, 2, 4, 4, 2)
(1, 1, 2, 2, 4, 4, 3)
(1, 1, 2, 2, 4, 4, 4)
(1, 1, 2, 3, 1, 1, 1)
(1, 1, 2, 3, 1, 1, 2)
(1, 1, 2, 3, 1, 1, 3)
(1, 1, 2, 3, 1, 1, 4)
(1, 1, 2, 3, 1, 2, 1)
(1, 1, 2, 3, 1, 2, 2)
(1, 1, 2, 3, 1, 2, 3)
(1, 1, 2, 3, 1, 2, 4)
(1, 1, 2, 3, 1, 3, 1)
(1, 1, 2, 3, 1, 3, 2)
(1, 1, 2, 3, 1, 3, 3)
(1, 1, 2, 3, 1, 3, 4)
(1, 1, 2, 3, 1, 4, 1)
(1, 1, 2, 3, 1, 4, 2)
(1, 1, 2, 3, 1, 4, 3)
(1, 1, 2, 3, 1, 4, 4)
(1, 1, 2, 3, 2, 1, 1)
(1, 1, 2, 3, 2, 1, 2)
(1, 1, 2, 3, 2, 1, 3)
(1, 1, 2, 3, 2, 1, 4)
(1, 1, 2, 3, 2, 2, 1)
(1, 1, 2, 3, 2, 2, 2)
(1, 1, 2, 3, 2, 2, 3)
(1, 1, 2, 3, 2, 2, 4)
(1, 1, 2, 3, 2, 3, 1)
(1, 1, 2, 3, 2, 3, 2)
(1, 1, 2, 3, 2, 3, 3)
(1, 1, 2, 3, 2, 3, 4)
(1, 1, 2, 3, 2, 4, 1)
(1, 1, 2, 3, 2, 4, 2)
(1, 1, 2, 3, 2, 4, 3)
(1, 1, 2, 3, 2, 4, 4)
(1, 1, 2, 3, 3, 1, 1)
(1, 1, 2, 3, 3, 1, 2)
(1, 1, 2, 3, 3, 1, 3)
(1, 1, 2, 3, 3, 1, 4)
(1, 1, 2, 3, 3, 2, 1)
(1, 1, 2, 3, 3, 2, 2)
(1, 1, 2, 3, 3, 2, 3)
(1, 1, 2, 3, 3, 2, 4)
(1, 1, 2, 3, 3, 3, 1)
(1, 1, 2, 3, 3, 3, 2)
(1, 1, 2, 3, 3, 3, 3)
(1, 1, 2, 3, 3, 3, 4)
(1, 1, 2, 3, 3, 4, 1)
(1, 1, 2, 3, 3, 4, 2)
(1, 1, 2, 3, 3, 4, 3)
(1, 1, 2, 3, 3, 4, 4)
(1, 1, 2, 3, 4, 1, 1)
(1, 1, 2, 3, 4, 1, 2)
(1, 1, 2, 3, 4, 1, 3)
(1, 1, 2, 3, 4, 1, 4)
(1, 1, 2, 3, 4, 2, 1)
(1, 1, 2, 3, 4, 2, 2)
(1, 1, 2, 3, 4, 2, 3)
(1, 1, 2, 3, 4, 2, 4)
(1, 1, 2, 3, 4, 3, 1)
(1, 1, 2, 3, 4, 3, 2)
(1, 1, 2, 3, 4, 3, 3)
(1, 1, 2, 3, 4, 3, 4)
(1, 1, 2, 3, 4, 4, 1)
(1, 1, 2, 3, 4, 4, 2)
(1, 1, 2, 3, 4, 4, 3)
(1, 1, 2, 3, 4, 4, 4)
(1, 1, 2, 4, 1, 1, 1)
(1, 1, 2, 4, 1, 1, 2)
(1, 1, 2, 4, 1, 1, 3)
(1, 1, 2, 4, 1, 1, 4)
(1, 1, 2, 4, 1, 2, 1)
(1, 1, 2, 4, 1, 2, 2)
(1, 1, 2, 4, 1, 2, 3)
(1, 1, 2, 4, 1, 2, 4)
(1, 1, 2, 4, 1, 3, 1)
(1, 1, 2, 4, 1, 3, 2)
(1, 1, 2, 4, 1, 3, 3)
(1, 1, 2, 4, 1, 3, 4)
(1, 1, 2, 4, 1, 4, 1)
(1, 1, 2, 4, 1, 4, 2)
(1, 1, 2, 4, 1, 4, 3)
(1, 1, 2, 4, 1, 4, 4)
(1, 1, 2, 4, 2, 1, 1)
(1, 1, 2, 4, 2, 1, 2)
(1, 1, 2, 4, 2, 1, 3)
(1, 1, 2, 4, 2, 1, 4)
(1, 1, 2, 4, 2, 2, 1)
(1, 1, 2, 4, 2, 2, 2)
(1, 1, 2, 4, 2, 2, 3)
(1, 1, 2, 4, 2, 2, 4)
(1, 1, 2, 4, 2, 3, 1)
(1, 1, 2, 4, 2, 3, 2)
(1, 1, 2, 4, 2, 3, 3)
(1, 1, 2, 4, 2, 3, 4)
(1, 1, 2, 4, 2, 4, 1)
(1, 1, 2, 4, 2, 4, 2)
(1, 1, 2, 4, 2, 4, 3)
(1, 1, 2, 4, 2, 4, 4)
(1, 1, 2, 4, 3, 1, 1)
(1, 1, 2, 4, 3, 1, 2)
(1, 1, 2, 4, 3, 1, 3)
(1, 1, 2, 4, 3, 1, 4)
(1, 1, 2, 4, 3, 2, 1)
(1, 1, 2, 4, 3, 2, 2)
(1, 1, 2, 4, 3, 2, 3)
(1, 1, 2, 4, 3, 2, 4)
(1, 1, 2, 4, 3, 3, 1)
(1, 1, 2, 4, 3, 3, 2)
(1, 1, 2, 4, 3, 3, 3)
(1, 1, 2, 4, 3, 3, 4)
(1, 1, 2, 4, 3, 4, 1)
(1, 1, 2, 4, 3, 4, 2)
(1, 1, 2, 4, 3, 4, 3)
(1, 1, 2, 4, 3, 4, 4)
(1, 1, 2, 4, 4, 1, 1)
(1, 1, 2, 4, 4, 1, 2)
(1, 1, 2, 4, 4, 1, 3)
(1, 1, 2, 4, 4, 1, 4)
(1, 1, 2, 4, 4, 2, 1)
(1, 1, 2, 4, 4, 2, 2)
(1, 1, 2, 4, 4, 2, 3)
(1, 1, 2, 4, 4, 2, 4)
(1, 1, 2, 4, 4, 3, 1)
(1, 1, 2, 4, 4, 3, 2)
(1, 1, 2, 4, 4, 3, 3)
(1, 1, 2, 4, 4, 3, 4)
(1, 1, 2, 4, 4, 4, 1)
(1, 1, 2, 4, 4, 4, 2)
(1, 1, 2, 4, 4, 4, 3)
(1, 1, 2, 4, 4, 4, 4)
(1, 1, 3, 1, 1, 1, 1)
(1, 1, 3, 1, 1, 1, 2)
(1, 1, 3, 1, 1, 1, 3)
(1, 1, 3, 1, 1, 1, 4)
(1, 1, 3, 1, 1, 2, 1)
(1, 1, 3, 1, 1, 2, 2)
(1, 1, 3, 1, 1, 2, 3)
(1, 1, 3, 1, 1, 2, 4)
(1, 1, 3, 1, 1, 3, 1)
(1, 1, 3, 1, 1, 3, 2)
(1, 1, 3, 1, 1, 3, 3)
(1, 1, 3, 1, 1, 3, 4)
(1, 1, 3, 1, 1, 4, 1)
(1, 1, 3, 1, 1, 4, 2)
(1, 1, 3, 1, 1, 4, 3)
(1, 1, 3, 1, 1, 4, 4)
(1, 1, 3, 1, 2, 1, 1)
(1, 1, 3, 1, 2, 1, 2)
(1, 1, 3, 1, 2, 1, 3)
(1, 1, 3, 1, 2, 1, 4)
(1, 1, 3, 1, 2, 2, 1)
(1, 1, 3, 1, 2, 2, 2)
(1, 1, 3, 1, 2, 2, 3)
(1, 1, 3, 1, 2, 2, 4)
(1, 1, 3, 1, 2, 3, 1)
(1, 1, 3, 1, 2, 3, 2)
(1, 1, 3, 1, 2, 3, 3)
(1, 1, 3, 1, 2, 3, 4)
(1, 1, 3, 1, 2, 4, 1)
(1, 1, 3, 1, 2, 4, 2)
(1, 1, 3, 1, 2, 4, 3)
(1, 1, 3, 1, 2, 4, 4)
(1, 1, 3, 1, 3, 1, 1)
(1, 1, 3, 1, 3, 1, 2)
(1, 1, 3, 1, 3, 1, 3)
(1, 1, 3, 1, 3, 1, 4)
(1, 1, 3, 1, 3, 2, 1)
(1, 1, 3, 1, 3, 2, 2)
(1, 1, 3, 1, 3, 2, 3)
(1, 1, 3, 1, 3, 2, 4)
(1, 1, 3, 1, 3, 3, 1)
(1, 1, 3, 1, 3, 3, 2)
(1, 1, 3, 1, 3, 3, 3)
(1, 1, 3, 1, 3, 3, 4)
(1, 1, 3, 1, 3, 4, 1)
(1, 1, 3, 1, 3, 4, 2)
(1, 1, 3, 1, 3, 4, 3)
(1, 1, 3, 1, 3, 4, 4)
(1, 1, 3, 1, 4, 1, 1)
(1, 1, 3, 1, 4, 1, 2)
(1, 1, 3, 1, 4, 1, 3)
(1, 1, 3, 1, 4, 1, 4)
(1, 1, 3, 1, 4, 2, 1)
(1, 1, 3, 1, 4, 2, 2)
(1, 1, 3, 1, 4, 2, 3)
(1, 1, 3, 1, 4, 2, 4)
(1, 1, 3, 1, 4, 3, 1)
(1, 1, 3, 1, 4, 3, 2)
(1, 1, 3, 1, 4, 3, 3)
(1, 1, 3, 1, 4, 3, 4)
(1, 1, 3, 1, 4, 4, 1)
(1, 1, 3, 1, 4, 4, 2)
(1, 1, 3, 1, 4, 4, 3)
(1, 1, 3, 1, 4, 4, 4)
(1, 1, 3, 2, 1, 1, 1)
(1, 1, 3, 2, 1, 1, 2)
(1, 1, 3, 2, 1, 1, 3)
(1, 1, 3, 2, 1, 1, 4)
(1, 1, 3, 2, 1, 2, 1)
(1, 1, 3, 2, 1, 2, 2)
(1, 1, 3, 2, 1, 2, 3)
(1, 1, 3, 2, 1, 2, 4)
(1, 1, 3, 2, 1, 3, 1)
(1, 1, 3, 2, 1, 3, 2)
(1, 1, 3, 2, 1, 3, 3)
(1, 1, 3, 2, 1, 3, 4)
(1, 1, 3, 2, 1, 4, 1)
(1, 1, 3, 2, 1, 4, 2)
(1, 1, 3, 2, 1, 4, 3)
(1, 1, 3, 2, 1, 4, 4)
(1, 1, 3, 2, 2, 1, 1)
(1, 1, 3, 2, 2, 1, 2)
(1, 1, 3, 2, 2, 1, 3)
(1, 1, 3, 2, 2, 1, 4)
(1, 1, 3, 2, 2, 2, 1)
(1, 1, 3, 2, 2, 2, 2)
(1, 1, 3, 2, 2, 2, 3)
(1, 1, 3, 2, 2, 2, 4)
(1, 1, 3, 2, 2, 3, 1)
(1, 1, 3, 2, 2, 3, 2)
(1, 1, 3, 2, 2, 3, 3)
(1, 1, 3, 2, 2, 3, 4)
(1, 1, 3, 2, 2, 4, 1)
(1, 1, 3, 2, 2, 4, 2)
(1, 1, 3, 2, 2, 4, 3)
(1, 1, 3, 2, 2, 4, 4)
(1, 1, 3, 2, 3, 1, 1)
(1, 1, 3, 2, 3, 1, 2)
(1, 1, 3, 2, 3, 1, 3)
(1, 1, 3, 2, 3, 1, 4)
(1, 1, 3, 2, 3, 2, 1)
(1, 1, 3, 2, 3, 2, 2)
(1, 1, 3, 2, 3, 2, 3)
(1, 1, 3, 2, 3, 2, 4)
(1, 1, 3, 2, 3, 3, 1)
(1, 1, 3, 2, 3, 3, 2)
(1, 1, 3, 2, 3, 3, 3)
(1, 1, 3, 2, 3, 3, 4)
(1, 1, 3, 2, 3, 4, 1)
(1, 1, 3, 2, 3, 4, 2)
(1, 1, 3, 2, 3, 4, 3)
(1, 1, 3, 2, 3, 4, 4)
(1, 1, 3, 2, 4, 1, 1)
(1, 1, 3, 2, 4, 1, 2)
(1, 1, 3, 2, 4, 1, 3)
(1, 1, 3, 2, 4, 1, 4)
(1, 1, 3, 2, 4, 2, 1)
(1, 1, 3, 2, 4, 2, 2)
(1, 1, 3, 2, 4, 2, 3)
Found MDS matrix for GF 256 and p(x) = Poly(x^8 + x^4 + x^3 + x + 1, GF(2))
Polynomial representation
GF([[1, 1, x + 1, x, x^2, x, x + 1],
