label,poly,det,xor,xtime,involutory,mds,inv_det,inv_xor,inv_xtime,inv_involutory,inv_mds
Grostl,x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0xf2,104,96,False,False,0x1b,240,376,False,False
Grostl,x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0xf4,104,96,False,False,0x13,200,312,False,False
Grostl,x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0xf8,104,96,False,True,0x70,256,408,False,True
Curupira,x^8 + x^4 + x^3 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^4 + x^3 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^5 + x^3 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^5 + x^3 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^5 + x^4 + x^3 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^5 + x^4 + x^3 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^3 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^4 + x^3 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^5 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^5 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^5 + x^3 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^5 + x^4 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^5 + x^4 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^6 + x^5 + x^4 + x^3 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^3 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^3 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^4 + x^3 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^5 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^5 + x^3 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^5 + x^4 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^5 + x^4 + x^3 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x^3 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x^4 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x^4 + x^3 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x^5 + x^2 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira,x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0x1,12,15,True,True,0x1,12,15,True,True
Curupira (ke),x^8 + x^4 + x^3 + x + 1,0x1d,27,36,False,True,0x40,12,54,False,True
Curupira (ke),x^8 + x^4 + x^3 + x^2 + 1,0x1d,27,36,False,True,0x83,18,63,False,True
Curupira (ke),x^8 + x^5 + x^3 + x + 1,0x1d,27,36,False,True,0x33,27,45,False,True
Curupira (ke),x^8 + x^5 + x^3 + x^2 + 1,0x1d,27,36,False,True,0xb0,30,63,False,True
Curupira (ke),x^8 + x^5 + x^4 + x^3 + 1,0x1d,27,36,False,True,0x18,21,36,False,True
Curupira (ke),x^8 + x^5 + x^4 + x^3 + x^2 + x + 1,0x1d,27,36,False,True,0x61,18,54,False,True
Curupira (ke),x^8 + x^6 + x^3 + x^2 + 1,0x1d,27,36,False,True,0x1c,30,36,False,True
Curupira (ke),x^8 + x^6 + x^4 + x^3 + x^2 + x + 1,0x1d,27,36,False,True,0x3b,36,45,False,True
Curupira (ke),x^8 + x^6 + x^5 + x + 1,0x1d,27,36,False,True,0x9e,48,63,False,True
Curupira (ke),x^8 + x^6 + x^5 + x^2 + 1,0x1d,27,36,False,True,0x3f,45,45,False,True
Curupira (ke),x^8 + x^6 + x^5 + x^3 + 1,0x1d,27,36,False,True,0xbb,45,63,False,True
Curupira (ke),x^8 + x^6 + x^5 + x^4 + 1,0x1d,27,36,False,True,0x79,36,54,False,True
Curupira (ke),x^8 + x^6 + x^5 + x^4 + x^2 + x + 1,0x1d,27,36,False,True,0x1e,39,36,False,True
Curupira (ke),x^8 + x^6 + x^5 + x^4 + x^3 + x + 1,0x1d,27,36,False,True,0xf5,45,63,False,True
Curupira (ke),x^8 + x^7 + x^2 + x + 1,0x1d,27,36,False,True,0x64,30,54,False,True
Curupira (ke),x^8 + x^7 + x^3 + x + 1,0x1d,27,36,False,True,0xf6,57,63,False,True
Curupira (ke),x^8 + x^7 + x^3 + x^2 + 1,0x1d,27,36,False,True,0x2f,36,45,False,True
Curupira (ke),x^8 + x^7 + x^4 + x^3 + x^2 + x + 1,0x1d,27,36,False,True,0x16,30,36,False,True
Curupira (ke),x^8 + x^7 + x^5 + x + 1,0x1d,27,36,False,True,0x51,18,54,False,True
Curupira (ke),x^8 + x^7 + x^5 + x^3 + 1,0x1d,27,36,False,True,0xa5,27,63,False,True
Curupira (ke),x^8 + x^7 + x^5 + x^4 + 1,0x1d,27,36,False,True,0xec,48,63,False,True
Curupira (ke),x^8 + x^7 + x^5 + x^4 + x^3 + x^2 + 1,0x1d,27,36,False,True,0x6a,39,54,False,True
Curupira (ke),x^8 + x^7 + x^6 + x + 1,0x1d,27,36,False,True,0x23,18,45,False,True
Curupira (ke),x^8 + x^7 + x^6 + x^3 + x^2 + x + 1,0x1d,27,36,False,True,0xef,54,63,False,True
Curupira (ke),x^8 + x^7 + x^6 + x^4 + x^2 + x + 1,0x1d,27,36,False,True,0x41,9,54,False,True
Curupira (ke),x^8 + x^7 + x^6 + x^4 + x^3 + x^2 + 1,0x1d,27,36,False,True,0x85,18,63,False,True
Curupira (ke),x^8 + x^7 + x^6 + x^5 + x^2 + x + 1,0x1d,27,36,False,True,0x95,27,63,False,True
Curupira (ke),x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0x1d,27,36,False,True,0x78,39,54,False,True
Curupira (ke),x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0x1d,27,36,False,True,0xf3,45,63,False,True
Curupira (ke),x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0x1d,27,36,False,True,0x27,27,45,False,True
Rijndael,x^8 + x^4 + x^3 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^4 + x^3 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^5 + x^3 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^5 + x^3 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^5 + x^4 + x^3 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^5 + x^4 + x^3 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^3 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^4 + x^3 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^5 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^5 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^5 + x^3 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^5 + x^4 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^5 + x^4 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^6 + x^5 + x^4 + x^3 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^3 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^3 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^4 + x^3 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^5 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^5 + x^3 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^5 + x^4 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^5 + x^4 + x^3 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x^3 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x^4 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x^4 + x^3 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x^5 + x^2 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Rijndael,x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0x1,16,8,False,True,0x1,40,48,False,True
Hierocrypt 3 and L1 (low),x^8 + x^4 + x^3 + x + 1,0xf1,52,108,False,True,0x23,64,100,False,True
Hierocrypt 3 and L1 (low),x^8 + x^4 + x^3 + x^2 + 1,0x33,52,108,False,True,0x2e,64,100,False,True
Hierocrypt 3 and L1 (low),x^8 + x^5 + x^3 + x + 1,0xc,52,108,False,True,0xac,64,96,False,True
Hierocrypt 3 and L1 (low),x^8 + x^5 + x^3 + x^2 + 1,0xca,52,108,False,True,0x61,56,96,False,True
Hierocrypt 3 and L1 (low),x^8 + x^5 + x^4 + x^3 + 1,0x69,52,108,False,True,0xef,44,96,False,True
Hierocrypt 3 and L1 (low),x^8 + x^5 + x^4 + x^3 + x^2 + x + 1,0xcd,52,108,False,True,0x18,64,100,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^3 + x^2 + 1,0xaa,52,108,False,True,0x66,60,92,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^4 + x^3 + x^2 + x + 1,0x32,52,108,False,True,0xe6,80,108,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^5 + x + 1,0x13,52,108,False,True,0x85,52,104,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^5 + x^2 + 1,0x1b,52,108,False,True,0x31,48,96,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^5 + x^3 + 1,0x63,52,108,False,True,0x6f,36,76,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^5 + x^4 + 1,0x12,52,108,False,True,0xee,40,88,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^5 + x^4 + x^2 + x + 1,0xc,52,108,False,True,0x8f,48,96,False,True
Hierocrypt 3 and L1 (low),x^8 + x^6 + x^5 + x^4 + x^3 + x + 1,0x28,52,108,False,True,0x3c,52,96,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^2 + x + 1,0x6,52,108,False,True,0x41,68,100,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^3 + x + 1,0x5,52,108,False,True,0xfb,32,40,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^3 + x^2 + 1,0xfa,52,108,False,True,0x31,36,68,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^4 + x^3 + x^2 + x + 1,0xcd,52,108,False,True,0x79,60,104,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^5 + x + 1,0xd9,52,108,False,True,0x6e,64,92,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^5 + x^3 + 1,0x46,52,108,False,True,0xb,76,108,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^5 + x^4 + 1,0x95,52,108,False,True,0x78,76,100,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^5 + x^4 + x^3 + x^2 + 1,0xc5,52,108,False,True,0xe2,60,96,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x + 1,0xa4,52,108,False,True,0x86,56,108,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x^3 + x^2 + x + 1,0xeb,52,108,False,True,0x3b,60,100,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x^4 + x^2 + x + 1,0xab,52,108,False,True,0xb6,68,108,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x^4 + x^3 + x^2 + 1,0xdb,52,108,False,True,0xad,68,100,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x^5 + x^2 + x + 1,0xad,52,108,False,False,0x94,56,108,False,False
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0xdc,52,108,False,True,0x7,40,84,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0xb2,52,108,False,True,0x79,48,88,False,True
Hierocrypt 3 and L1 (low),x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0x3d,52,108,False,False,0xb6,76,104,False,False
Hierocrypt 3 (high),x^4 + x + 1,0x5,32,40,False,True,0xb,40,44,False,True
Hierocrypt 3 (high),x^4 + x^3 + 1,0xe,32,40,False,False,0x7,28,32,False,False
Hierocrypt 3 (high),x^4 + x^3 + x^2 + x + 1,0x8,32,40,False,True,0x4,16,28,False,True
Hierocrypt L1 (high),x^4 + x + 1,0x2,8,10,False,True,0x9,7,11,False,True
Hierocrypt L1 (high),x^4 + x^3 + 1,0x8,8,10,False,True,0x3,8,10,False,True
Hierocrypt L1 (high),x^4 + x^3 + x^2 + x + 1,0xe,8,10,False,True,0xb,9,10,False,True
FOX mu4,x^8 + x^4 + x^3 + x + 1,0xc4,30,25,False,True,0xda,70,105,False,True
FOX mu4,x^8 + x^4 + x^3 + x^2 + 1,0x62,30,25,False,True,0xca,58,91,False,True
FOX mu4,x^8 + x^5 + x^3 + x + 1,0x75,30,25,False,True,0xfd,76,111,False,True
FOX mu4,x^8 + x^5 + x^3 + x^2 + 1,0x55,30,25,False,True,0x89,71,103,False,True
FOX mu4,x^8 + x^5 + x^4 + x^3 + 1,0x1f,30,25,False,True,0x35,43,85,False,True
FOX mu4,x^8 + x^5 + x^4 + x^3 + x^2 + x + 1,0x1c,30,25,False,True,0xe2,46,90,False,True
FOX mu4,x^8 + x^6 + x^3 + x^2 + 1,0x79,30,25,False,True,0xce,61,104,False,True
FOX mu4,x^8 + x^6 + x^4 + x^3 + x^2 + x + 1,0xb6,30,25,False,True,0x25,58,91,False,True
FOX mu4,x^8 + x^6 + x^5 + x + 1,0xaa,30,25,False,True,0xf2,59,87,False,True
FOX mu4,x^8 + x^6 + x^5 + x^2 + 1,0x55,30,25,False,True,0x6c,59,100,False,True
FOX mu4,x^8 + x^6 + x^5 + x^3 + 1,0x60,30,25,False,True,0xe8,75,98,False,True
FOX mu4,x^8 + x^6 + x^5 + x^4 + 1,0xbc,30,25,False,True,0x2b,89,95,False,True
FOX mu4,x^8 + x^6 + x^5 + x^4 + x^2 + x + 1,0x66,30,25,False,True,0xd4,73,112,False,True
FOX mu4,x^8 + x^6 + x^5 + x^4 + x^3 + x + 1,0x28,30,25,False,True,0x3c,76,96,False,True
FOX mu4,x^8 + x^7 + x^2 + x + 1,0x14,30,25,False,True,0xdc,66,106,False,True
FOX mu4,x^8 + x^7 + x^3 + x + 1,0x72,30,25,False,True,0x18,61,95,False,True
FOX mu4,x^8 + x^7 + x^3 + x^2 + 1,0xdb,30,25,False,True,0xe6,79,91,False,True
FOX mu4,x^8 + x^7 + x^4 + x^3 + x^2 + x + 1,0x69,30,25,False,True,0x7d,65,109,False,True
FOX mu4,x^8 + x^7 + x^5 + x + 1,0xb6,30,25,False,True,0x98,52,100,False,True
FOX mu4,x^8 + x^7 + x^5 + x^3 + 1,0x25,30,25,False,True,0xb7,72,97,False,True
FOX mu4,x^8 + x^7 + x^5 + x^4 + 1,0xf2,30,25,False,True,0x64,67,112,False,True
FOX mu4,x^8 + x^7 + x^5 + x^4 + x^3 + x^2 + 1,0x32,30,25,False,True,0xf8,59,100,False,True
FOX mu4,x^8 + x^7 + x^6 + x + 1,0xd3,30,25,False,False,0x16,57,103,False,False
FOX mu4,x^8 + x^7 + x^6 + x^3 + x^2 + x + 1,0x8a,30,25,False,True,0xd,61,104,False,True
FOX mu4,x^8 + x^7 + x^6 + x^4 + x^2 + x + 1,0x90,30,25,False,True,0x5d,86,108,False,True
FOX mu4,x^8 + x^7 + x^6 + x^4 + x^3 + x^2 + 1,0xa8,30,25,False,True,0x65,56,106,False,True
FOX mu4,x^8 + x^7 + x^6 + x^5 + x^2 + x + 1,0x3,30,25,False,True,0xa2,59,84,False,True
FOX mu4,x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0x71,30,25,False,True,0x70,64,88,False,True
FOX mu4,x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0xd6,30,25,False,True,0x11,47,103,False,True
FOX mu4,x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0x13,30,25,False,True,0x26,72,106,False,True
FOX mu8,x^8 + x^4 + x^3 + x + 1,0x3,141,169,False,False,0xf6,283,399,False,False
FOX mu8,x^8 + x^4 + x^3 + x^2 + 1,0x5a,141,169,False,False,0xcb,268,371,False,False
FOX mu8,x^8 + x^5 + x^3 + x + 1,0x43,141,169,False,False,0x44,268,391,False,False
FOX mu8,x^8 + x^5 + x^3 + x^2 + 1,0xbd,141,169,False,False,0xfa,248,392,False,False
FOX mu8,x^8 + x^5 + x^4 + x^3 + 1,0xa2,141,169,False,False,0x11,229,405,False,False
FOX mu8,x^8 + x^5 + x^4 + x^3 + x^2 + x + 1,0x11,141,169,False,False,0x7c,194,369,False,False
FOX mu8,x^8 + x^6 + x^3 + x^2 + 1,0xcd,141,169,False,False,0x71,290,411,False,False
FOX mu8,x^8 + x^6 + x^4 + x^3 + x^2 + x + 1,0xa2,141,169,False,False,0x34,234,350,False,False
FOX mu8,x^8 + x^6 + x^5 + x + 1,0x14,141,169,False,False,0xa3,290,418,False,False
FOX mu8,x^8 + x^6 + x^5 + x^2 + 1,0x3,141,169,False,False,0xdc,255,405,False,False
FOX mu8,x^8 + x^6 + x^5 + x^3 + 1,0x85,141,169,False,False,0xde,229,399,False,False
FOX mu8,x^8 + x^6 + x^5 + x^4 + 1,0x9b,141,169,False,False,0x6f,246,392,False,False
FOX mu8,x^8 + x^6 + x^5 + x^4 + x^2 + x + 1,0xe5,141,169,False,False,0x51,212,342,False,False
FOX mu8,x^8 + x^6 + x^5 + x^4 + x^3 + x + 1,0xe2,141,169,False,False,0x9a,251,364,False,False
FOX mu8,x^8 + x^7 + x^2 + x + 1,0x31,141,169,False,False,0xd7,234,397,False,False
FOX mu8,x^8 + x^7 + x^3 + x + 1,0x19,141,169,False,False,0xcd,256,406,False,False
FOX mu8,x^8 + x^7 + x^3 + x^2 + 1,0xf8,141,169,False,False,0xc4,257,364,False,False
FOX mu8,x^8 + x^7 + x^4 + x^3 + x^2 + x + 1,0xfa,141,169,False,False,0xfb,235,371,False,False
FOX mu8,x^8 + x^7 + x^5 + x + 1,0xba,141,169,False,False,0xe1,255,427,False,False
FOX mu8,x^8 + x^7 + x^5 + x^3 + 1,0x5,141,169,False,False,0xef,246,404,False,False
FOX mu8,x^8 + x^7 + x^5 + x^4 + 1,0xa1,141,169,False,False,0xe1,235,392,False,False
FOX mu8,x^8 + x^7 + x^5 + x^4 + x^3 + x^2 + 1,0x73,141,169,False,False,0xdc,172,363,False,False
FOX mu8,x^8 + x^7 + x^6 + x + 1,0xce,141,169,False,False,0xc,263,371,False,False
FOX mu8,x^8 + x^7 + x^6 + x^3 + x^2 + x + 1,0x49,141,169,False,False,0xec,256,391,False,False
FOX mu8,x^8 + x^7 + x^6 + x^4 + x^2 + x + 1,0x1d,141,169,False,False,0x41,230,406,False,False
FOX mu8,x^8 + x^7 + x^6 + x^4 + x^3 + x^2 + 1,0x51,141,169,False,False,0xbb,283,426,False,False
FOX mu8,x^8 + x^7 + x^6 + x^5 + x^2 + x + 1,0x71,141,169,False,False,0xeb,304,378,False,False
FOX mu8,x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0x20,141,169,False,False,0x52,269,377,False,False
FOX mu8,x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0x82,141,169,False,False,0x1b,276,383,False,False
FOX mu8,x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0xf0,141,169,False,True,0x99,284,392,False,True
Whirlpool,x^8 + x^4 + x^3 + x + 1,0x1a,88,88,False,False,0xfd,248,336,False,False
Whirlpool,x^8 + x^4 + x^3 + x^2 + 1,0x1c,88,88,False,False,0xa0,240,360,False,False
Whirlpool,x^8 + x^5 + x^3 + x + 1,0x2a,88,88,False,False,0xb9,256,416,False,False
Whirlpool,x^8 + x^5 + x^3 + x^2 + 1,0x2c,88,88,False,False,0x74,248,392,False,False
Whirlpool,x^8 + x^5 + x^4 + x^3 + 1,0x38,88,88,False,False,0xc7,264,440,False,False
Whirlpool,x^8 + x^5 + x^4 + x^3 + x^2 + x + 1,0x3e,88,88,False,False,0x22,256,408,False,False
Whirlpool,x^8 + x^6 + x^3 + x^2 + 1,0x4c,88,88,False,False,0x3c,192,360,False,False
Whirlpool,x^8 + x^6 + x^4 + x^3 + x^2 + x + 1,0x5e,88,88,False,False,0x91,280,440,False,False
Whirlpool,x^8 + x^6 + x^5 + x + 1,0x62,88,88,False,False,0x2b,264,424,False,False
Whirlpool,x^8 + x^6 + x^5 + x^2 + 1,0x64,88,88,False,False,0x1c,224,384,False,False
Whirlpool,x^8 + x^6 + x^5 + x^3 + 1,0x68,88,88,False,False,0x34,216,328,False,False
Whirlpool,x^8 + x^6 + x^5 + x^4 + 1,0x70,88,88,False,False,0x7a,272,376,False,False
Whirlpool,x^8 + x^6 + x^5 + x^4 + x^2 + x + 1,0x76,88,88,False,False,0x63,248,408,False,False
Whirlpool,x^8 + x^6 + x^5 + x^4 + x^3 + x + 1,0x7a,88,88,False,False,0x3d,272,408,False,False
Whirlpool,x^8 + x^7 + x^2 + x + 1,0x86,88,88,False,False,0xb8,184,328,False,False
Whirlpool,x^8 + x^7 + x^3 + x + 1,0x8a,88,88,False,False,0xf7,208,328,False,False
Whirlpool,x^8 + x^7 + x^3 + x^2 + 1,0x8c,88,88,False,False,0xa9,216,392,False,False
Whirlpool,x^8 + x^7 + x^4 + x^3 + x^2 + x + 1,0x9e,88,88,False,False,0xb1,256,400,False,False
Whirlpool,x^8 + x^7 + x^5 + x + 1,0xa2,88,88,False,False,0xdf,256,376,False,False
Whirlpool,x^8 + x^7 + x^5 + x^3 + 1,0xa8,88,88,False,False,0x3b,256,392,False,False
Whirlpool,x^8 + x^7 + x^5 + x^4 + 1,0xb0,88,88,False,False,0x7f,264,400,False,False
Whirlpool,x^8 + x^7 + x^5 + x^4 + x^3 + x^2 + 1,0xbc,88,88,False,False,0x79,240,400,False,False
Whirlpool,x^8 + x^7 + x^6 + x + 1,0xc2,88,88,False,False,0xf8,264,400,False,False
Whirlpool,x^8 + x^7 + x^6 + x^3 + x^2 + x + 1,0xce,88,88,False,False,0xc0,240,432,False,False
Whirlpool,x^8 + x^7 + x^6 + x^4 + x^2 + x + 1,0xd6,88,88,False,False,0x29,184,384,False,False
Whirlpool,x^8 + x^7 + x^6 + x^4 + x^3 + x^2 + 1,0xdc,88,88,False,False,0x8d,248,336,False,False
Whirlpool,x^8 + x^7 + x^6 + x^5 + x^2 + x + 1,0xe6,88,88,False,False,0xe0,240,432,False,False
Whirlpool,x^8 + x^7 + x^6 + x^5 + x^4 + x + 1,0xf2,88,88,False,False,0x1b,272,392,False,False
Whirlpool,x^8 + x^7 + x^6 + x^5 + x^4 + x^2 + 1,0xf4,88,88,False,False,0x13,200,360,False,False
Whirlpool,x^8 + x^7 + x^6 + x^5 + x^4 + x^3 + 1,0xf8,88,88,False,False,0x70,272,424,False,False
